Author,Year,DOI,Plant.sp,Assoc.sp,Intxn.type,Assoc.type,Pop1,Pop2,Plant.Fst,Assoc.Fst,Geog.dist.km,Entry.by,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,UBR,WAR,0.705003,0.00251,638.8924418,jby,
Harrison,2017,10.1111/evo.13268,Medicago lupulina,"Ensifer medicae, E. meliloti",Mutualism,Bacterium,WA,WAR,0.241152,0,119.506037,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.001,0.075,9.67001635,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.034,0.108,12.8809568,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.026,0.11,14.683582,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.06,0.139,18.547778,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.034,0.143,14.683582,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.026,0.154,14.8928317,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.032,0.157,13.9736023,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.041,0.166,12.8809568,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.001,0.169,15.1052143,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.05,0.169,19.1482246,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.049,0.174,10.8297827,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.061,0.174,15.1052143,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.022,0.177,19.0131339,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.085,0.181,23.7632436,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.017,0.182,13.2041345,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.005,0.185,19.6286454,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.01,0.187,7.87521117,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.005,0.189,4.95303242,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0,0.19,17.4029547,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.046,0.191,13.1574745,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.047,0.191,23.0180801,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.023,0.195,12.9724775,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.005,0.197,9.36678574,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.041,0.199,16.561488,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.057,0.199,18.6135535,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.009,0.206,8.66498334,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.065,0.206,14.3241941,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.088,0.206,20.4804342,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.001,0.208,14.683582,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.032,0.214,11.6243263,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.051,0.214,11.6655494,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.001,0.219,12.5656889,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.071,0.219,15.8165997,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.008,0.221,20.4804342,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.013,0.221,12.9724775,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.05,0.227,6.9821717,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.001,0.23,15.3206256,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.022,0.235,13.1574745,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.097,0.24,7.98751742,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.036,0.245,8.01584333,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.05,0.248,15.3206256,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.055,0.256,13.5354206,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.03,0.259,20.2640828,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.052,0.26,15.3206256,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.1,0.266,16.9770087,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.001,0.267,9.33368594,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.05,0.269,16.4446468,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.046,0.278,15.6495162,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.047,0.279,8.97721769,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.064,0.3,17.4646703,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.046,0.304,9.04100192,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.105,0.307,18.2223707,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.085,0.328,13.6799328,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.001,0.331,14.2735761,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.108,0.336,22.2962834,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus banksiana,Arceuthobium americanum,Antagonism,Fungus,,,0.048,0.37,18.4169235,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.05176473,0.00948992,15.8501664,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.10144909,0.01764709,24.5649345,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.21442504,0.04297996,10.9796109,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.19641085,0.04407557,12.4006638,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.15336103,0.05542983,13.3400395,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.18255574,0.05542983,15.2201468,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.19880718,0.05649714,18.1576144,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.13704502,0.05862453,16.7085406,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.16041667,0.05862453,19.7722611,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.18668043,0.06021388,23.8286824,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.18421023,0.06074244,22.8813004,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.07035757,0.06963788,14.1769868,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.13980788,0.06963788,17.6134004,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.19157492,0.06963788,23.8771038,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.1716341,0.0701559,15.0970597,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.22125597,0.07067334,21.0127627,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.20198037,0.07325193,13.1252781,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.1054384,0.07427936,22.6504564,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.14889126,0.07785751,13.7801617,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.17502572,0.08140818,18.3054714,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.08926555,0.0829215,19.4144959,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.13333322,0.08842796,20.2183377,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.10939244,0.09288413,23.0678529,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.20118927,0.09386884,15.3129672,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.18749985,0.0943604,18.3054714,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.21442504,0.12975523,20.3418431,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.27583093,0.13471531,17.8290652,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.19880718,0.13828686,16.8106061,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.12581376,0.1470888,15.2201468,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.14618653,0.15314378,19.9332661,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.17248479,0.15314378,12.2010254,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.24602448,0.16080418,16.5399721,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.23091595,0.16122582,19.3360262,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.18668043,0.16997983,17.1550056,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.23384035,0.17203738,21.0982479,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.26593813,0.19750134,18.7564933,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.22125597,0.20172109,18.3426693,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.19560867,0.20286395,18.7184562,jby,
Jerome,2002,10.1046/j.0962-1083.2002.01462.x,Pinus contorta,Arceuthobium americanum,Antagonism,Fungus,,,0.31345841,0.20853077,15.1892813,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,DAD,0.30158515,0.34000864,3272.45398,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,DES,0.32815155,0.27001967,2264.94062,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,DES,0.35680638,0.39129858,1025.43697,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,DOM,0.27879595,0.37507373,2346.3445,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,DOM,0.19870652,0.4836204,1253.42153,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,DOM,0.2756282,0.37032586,553.800837,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,DZE,0.30613733,0.29381756,2848.81634,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,DZE,0.23160237,0.31195045,1800.26492,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,DZE,0.26042805,0.25967583,1424.19745,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,DZE,0.1630906,0.37080666,877.917395,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,FEL,0.29628649,0.21639016,2443.23963,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,FEL,0.27321266,0.29146621,987.978548,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,FEL,0.29684833,0.20908252,336.706447,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,FEL,0.18978858,0.32126491,294.786494,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DZE,FEL,0.17940415,0.21071322,1111.88868,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,KHA,0.34836668,0.36867126,4073.88184,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,KHA,0.27160897,0.43252558,836.543638,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,KHA,0.38951756,0.40297585,1808.9608,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,KHA,0.21453778,0.54552974,1875.58465,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DZE,KHA,0.31085582,0.37821196,2108.66098,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,FEL,KHA,0.33141621,0.35794129,1675.41971,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,LAU,0.28957489,0.28031379,2756.62874,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,LAU,0.21742583,0.32749235,1912.8251,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,LAU,0.2693434,0.3018667,1464.51289,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,LAU,0.08934093,0.3474363,911.11189,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DZE,LAU,0.13708383,0.23442791,148.08882,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,FEL,LAU,0.16965592,0.20631682,1167.89461,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,KHA,LAU,0.24845944,0.3721591,2249.47721,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,LOZ,0.34791955,0.23833443,158.994368,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,LOZ,0.33237337,0.35622847,3114.33338,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,LOZ,0.41924063,0.30472356,2106.02412,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,LOZ,0.35330129,0.36839246,2191.19557,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DZE,LOZ,0.3402837,0.29409227,2710.30438,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,FEL,LOZ,0.38238295,0.23006017,2284.99444,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,KHA,LOZ,0.3834254,0.3787742,3914.97763,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,LAU,LOZ,0.35744084,0.30258282,2621.7063,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,PIE,0.25172041,0.23561642,192.020908,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,PIE,0.37240587,0.33699647,3200.20296,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,PIE,0.31607937,0.28576794,2208.32019,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,PIE,0.32844623,0.35892889,2335.60968,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DZE,PIE,0.33044826,0.25592128,2891.20627,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,FEL,PIE,0.33657113,0.21313616,2409.39516,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,KHA,PIE,0.40764877,0.36687245,4013.12638,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,LAU,PIE,0.33784545,0.27203816,2807.12582,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,LOZ,PIE,0.39495484,0.24136324,208.86328,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,SAN,0.2051681,0.26048293,211.895544,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,SAN,0.3203527,0.35690683,3316.72066,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,SAN,0.31660266,0.28202705,2297.34832,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,SAN,0.25599676,0.36346885,2327.10449,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DZE,SAN,0.28526039,0.28588339,2768.52293,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,FEL,SAN,0.28460243,0.24306334,2448.82204,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,KHA,SAN,0.32711571,0.38336706,4102.28131,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,LAU,SAN,0.29111038,0.30913693,2668.16227,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,LOZ,SAN,0.27654909,0.28953505,274.775093,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,PIE,SAN,0.16687776,0.25089885,401.278168,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,BEC,SUC,0.26158691,0.28888952,2021.97118,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DAD,SUC,0.21526129,0.35076479,1582.35763,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DES,SUC,0.2512832,0.33105831,706.657376,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DOM,SUC,0.17373751,0.41758231,360.598087,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,DZE,SUC,0.14867931,0.29254817,965.802229,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,FEL,SUC,0.20007973,0.25974844,594.510065,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,KHA,SUC,0.28889998,0.40455412,2234.45513,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis fulvipes,Mutualism,Insect,LAU,SUC,0.1827136,0.28410982,941.813497,jby,
